opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
M16D8PYH,18,5,,Engaging,2017-01-05,,
RK52YU8S,10,2,73,Lost,2017-01-05,2017-03-09,0.0
E8EY51IC,15,6,53,Lost,2017-01-05,2017-03-26,0.0
HG07LMHI,6,2,73,Won,2017-01-05,2017-03-19,4716.0
VPXW8RJS,32,4,,Engaging,2017-01-05,,
85XNDIK1,31,1,6,Lost,2017-01-05,2017-03-30,0.0
2U54WYQ1,24,2,32,Won,2017-01-05,2017-03-23,4211.0
VCA1WAB0,1,4,25,Lost,2017-01-06,2017-03-21,0.0
T7T1YIM7,22,5,,Engaging,2017-01-06,,
MXNVX2AM,10,2,11,Lost,2017-01-06,2017-03-18,0.0
1G866GH4,10,3,72,Won,2017-01-06,2017-03-17,56.0
WDG0B1IR,8,3,60,Lost,2017-01-06,2017-03-23,0.0
Q5CABPMO,8,3,25,Won,2017-01-06,2017-03-23,44.0
HHBA93J5,31,1,44,Won,2017-01-06,2017-03-27,532.0
R0W6A9BG,4,1,73,Lost,2017-01-06,2017-05-10,0.0
P5EGQ0HI,4,1,85,Lost,2017-01-06,2017-03-20,0.0
L1EJIE5L,21,2,43,Lost,2017-01-06,2017-03-17,0.0
S3XI6YB3,3,1,16,Lost,2017-01-06,2017-03-24,0.0
BBC3JB3H,1,1,39,Won,2017-01-07,2017-03-08,622.0
4JHY98UG,19,1,,Engaging,2017-01-07,,
7XVLKX8G,2,5,9,Lost,2017-01-07,2017-03-05,0.0
G39V1X3G,13,3,,Engaging,2017-01-07,,
OX4P78HP,13,6,78,Won,2017-01-07,2017-03-16,1257.0
72LNJRY9,34,6,47,Won,2017-01-07,2017-03-25,1135.0
8C2WG2FB,33,4,36,Lost,2017-01-07,2017-03-28,0.0
L0345WKB,33,2,51,Won,2017-01-07,2017-03-14,4313.0
S24L8LVR,1,5,15,Won,2017-01-08,2017-03-18,5210.0
JXWXEJXE,4,3,59,Won,2017-01-08,2017-03-27,47.0
W2JCRPLX,27,4,44,Won,2017-01-08,2017-03-22,3220.0
EQCD7G7Q,25,1,37,Engaging,2017-01-08,,
1M2I2NXQ,14,3,20,Won,2017-01-08,2017-03-26,47.0
XYNTWPN1,12,3,60,Engaging,2017-01-08,,
54EGR0AD,12,3,80,Won,2017-01-08,2017-03-25,63.0
VT5Y73GX,1,3,3,Won,2017-01-09,2017-03-15,56.0
8O9V7UOZ,1,3,60,Won,2017-01-09,2017-03-01,65.0
GIIC5H9X,22,5,18,Won,2017-01-09,2017-03-19,5743.0
9WMU7YHD,19,3,49,Won,2017-01-09,2017-03-03,53.0
8BQMFR86,13,5,2,Won,2017-01-09,2017-03-30,4974.0
DDCC6ZPK,20,4,52,Won,2017-01-09,2017-03-25,3892.0
YMGWLEHY,15,2,2,Won,2017-01-09,2017-03-21,3822.0
FKS9MVF6,6,1,38,Won,2017-01-09,2017-03-02,504.0
6Q67ZUJ1,34,3,,Engaging,2017-01-09,,
HF8ABDF6,25,4,77,Won,2017-01-09,2017-03-29,3145.0
Y6UBZM6P,24,5,,Engaging,2017-01-09,,
SIRC44NM,24,1,24,Won,2017-01-09,2017-03-27,564.0
7S6SHJJG,33,6,21,Won,2017-01-09,2017-03-14,1117.0
ZE84UHHB,1,3,38,Won,2017-01-10,2017-03-26,59.0
2R3ZA84D,10,3,23,Won,2017-01-10,2017-03-28,52.0
LTTYTAXA,20,2,42,Won,2017-01-10,2017-03-24,4694.0
RIW4VWBW,26,5,,Engaging,2017-01-10,,
ZWFPD71J,32,2,55,Won,2017-01-10,2017-03-06,5620.0
T5C527Z9,31,6,64,Won,2017-01-10,2017-03-08,1095.0
XC4LTIEO,4,1,13,Lost,2017-01-10,2017-05-02,0.0
AEBF9M5T,4,1,59,Won,2017-01-10,2017-03-30,489.0
DWUD4S0P,27,1,,Engaging,2017-01-10,,
MCE5DKD1,27,3,4,Engaging,2017-01-10,,
EV46ES18,27,5,31,Won,2017-01-10,2017-03-16,5908.0
ID3IJHUS,27,4,77,Won,2017-01-10,2017-03-11,3820.0
YBJ72HKE,34,6,36,Lost,2017-01-10,2017-03-12,0.0
RW39Y63V,24,2,,Engaging,2017-01-10,,
5DEO8EDS,24,1,58,Won,2017-01-10,2017-03-20,581.0
8LW65NDL,12,5,,Engaging,2017-01-10,,
CJ2ON1LV,13,2,50,Engaging,2017-01-11,,
4I8X7EMW,13,2,,Engaging,2017-01-11,,
WPXAMXD2,10,5,25,Lost,2017-01-11,2017-03-10,0.0
A4BBDK82,6,1,30,Won,2017-01-11,2017-03-28,585.0
LMOAYCUK,32,6,55,Engaging,2017-01-11,,
4XCJP60W,32,1,50,Won,2017-01-11,2017-05-06,572.0
CDKX2A19,4,4,85,Won,2017-01-11,2017-03-12,3669.0
344I60EI,27,6,31,Won,2017-01-11,2017-03-16,1091.0
YI30GSB5,7,6,57,Lost,2017-01-11,2017-03-31,0.0
0IYQX303,21,2,18,Won,2017-01-11,2017-03-17,4905.0
6IMUQYMN,13,1,75,Won,2017-01-12,2017-03-10,540.0
N9GAZ6B6,8,3,85,Won,2017-01-12,2017-03-20,49.0
8O3IYWSM,6,1,29,Won,2017-01-12,2017-05-17,513.0
R3OR0J5C,4,3,30,Won,2017-01-12,2017-03-30,54.0
VCSHYIU8,34,6,,Engaging,2017-01-12,,
0I6U3MQ6,12,1,25,Engaging,2017-01-12,,
RXV4UXRE,12,3,80,Won,2017-01-12,2017-03-23,56.0
5AKGNKX1,1,3,45,Won,2017-01-13,2017-03-16,58.0
KNLMLTJH,1,3,73,Won,2017-01-13,2017-03-27,58.0
WRUG19FZ,26,4,75,Engaging,2017-01-13,,
UQQE9ILV,30,2,40,Engaging,2017-01-13,,
G9GH5KV5,32,2,50,Won,2017-01-13,2017-03-21,4453.0
H06UZJH8,31,3,55,Lost,2017-01-13,2017-05-08,0.0
K1RXVUG9,31,1,50,Won,2017-01-13,2017-03-14,619.0
1QT3STIA,34,5,77,Won,2017-01-13,2017-05-14,5163.0
070M5M6X,34,2,33,Won,2017-01-13,2017-03-25,4071.0
DFTR2O9K,21,3,18,Won,2017-01-13,2017-05-08,56.0
W8CXDBQN,24,3,,Engaging,2017-01-13,,
S9MECO24,12,4,69,Lost,2017-01-13,2017-03-31,0.0
EJSFO67U,20,2,84,Won,2017-01-14,2017-03-29,4375.0
VKT0UN11,30,4,11,Engaging,2017-01-14,,
SKTD4GGU,32,1,31,Won,2017-01-14,2017-03-28,610.0
JIACLB24,24,1,62,Engaging,2017-01-14,,
SNAPG5KC,24,4,35,Lost,2017-01-14,2017-05-05,0.0
561707V4,24,2,77,Won,2017-01-14,2017-03-17,4554.0
J28ZRO9G,16,4,44,Won,2017-01-14,2017-05-18,2880.0
5VYJCJAE,13,5,83,Engaging,2017-01-15,,
BTUG5VDL,13,2,38,Engaging,2017-01-15,,
KZ8Q0AFX,13,6,37,Lost,2017-01-15,2017-05-02,0.0
CT3HBBI2,28,3,49,Engaging,2017-01-15,,
AOOFHH6F,27,3,61,Won,2017-01-15,2017-05-18,60.0
5U9Y1P87,34,1,12,Won,2017-01-15,2017-03-21,688.0
J0Y91LUA,34,5,32,Won,2017-01-15,2017-03-22,6142.0
YBRZQFEO,34,2,33,Won,2017-01-15,2017-03-31,4939.0
PHR8KB1Y,9,5,76,Won,2017-01-15,2017-05-15,6270.0
GR2X90DZ,24,1,,Engaging,2017-01-15,,
TBZMXKH4,16,4,1,Won,2017-01-15,2017-03-29,3833.0
WNXZ1FGS,18,6,8,Lost,2017-01-16,2017-03-28,0.0
S3W6Q07M,32,5,1,Engaging,2017-01-16,,
K64TY8LU,34,3,,Engaging,2017-01-16,,
6389JY2H,5,3,36,Won,2017-01-16,2017-06-02,57.0
SZ81H1PM,3,3,9,Won,2017-01-16,2017-03-17,47.0
M842E8JB,12,3,20,Lost,2017-01-16,2017-03-13,0.0
JRJ7DBW5,18,4,56,Lost,2017-01-17,2017-03-19,0.0
N9C0OCYY,8,3,38,Won,2017-01-17,2017-05-04,57.0
0OESOJNN,30,6,76,Engaging,2017-01-17,,
R7XZAIWS,6,4,28,Won,2017-01-17,2017-03-14,3257.0
FFO5WOHT,32,1,70,Won,2017-01-17,2017-05-08,511.0
XHHJ48MJ,32,1,79,Won,2017-01-17,2017-03-14,607.0
YAR5GGA4,27,5,10,Won,2017-01-17,2017-03-29,5120.0
NOVPMLOV,9,6,36,Won,2017-01-17,2017-03-23,1343.0
UPHN2I1Q,9,3,60,Won,2017-01-17,2017-05-14,55.0
NN9R2Y4W,24,3,22,Won,2017-01-17,2017-03-30,49.0
977FJ9QQ,22,1,71,Lost,2017-01-18,2017-03-29,0.0
DZ57QIQN,18,5,,Engaging,2017-01-18,,
A6Y1V5Z0,15,2,84,Won,2017-01-18,2017-06-04,4426.0
NU8LWEWU,30,5,34,Won,2017-01-18,2017-05-03,5264.0
PFHS80CR,6,2,13,Lost,2017-01-18,2017-05-20,0.0
OZ5S8NCK,31,2,,Engaging,2017-01-18,,
904203D6,5,3,19,Won,2017-01-18,2017-03-29,59.0
Z0TSV030,15,1,53,Won,2017-01-19,2017-03-30,617.0
8C4QM1X6,8,1,11,Won,2017-01-19,2017-06-04,565.0
NOPI41RP,30,1,65,Won,2017-01-19,2017-03-01,511.0
2536CW3V,32,6,58,Lost,2017-01-19,2017-05-08,0.0
AC5YXLIR,31,3,22,Won,2017-01-19,2017-03-30,60.0
HSGJKH6U,31,4,54,Won,2017-01-19,2017-03-29,3407.0
4TZF9N1D,31,4,77,Won,2017-01-19,2017-03-28,3273.0
HNKZ2IC6,27,6,79,Lost,2017-01-19,2017-03-26,0.0
BB6TCH8B,27,3,70,Lost,2017-01-19,2017-05-05,0.0
IMTPZV7J,5,4,30,Won,2017-01-19,2017-05-01,3363.0
A4JROIDO,24,3,,Engaging,2017-01-19,,
6NXY7144,24,1,77,Won,2017-01-19,2017-03-31,365.0
KBKHKULU,33,5,47,Won,2017-01-19,2017-03-18,4869.0
INMJIFTF,13,1,52,Won,2017-01-20,2017-06-06,599.0
FUVQ5UKB,18,4,44,Won,2017-01-20,2017-05-20,3194.0
O462ARMZ,15,5,12,Won,2017-01-20,2017-06-05,5429.0
6DCKCXDC,6,2,36,Won,2017-01-20,2017-05-05,5008.0
QVF0JRM5,6,4,16,Won,2017-01-20,2017-03-28,3459.0
7QGG2LO3,31,2,77,Lost,2017-01-20,2017-05-25,0.0
Y6HNPIIT,31,2,36,Won,2017-01-20,2017-03-07,4559.0
IBKRO1AN,31,2,46,Won,2017-01-20,2017-03-28,4221.0
3TDWLPMV,4,4,76,Lost,2017-01-20,2017-03-11,0.0
JN1ZFD18,4,3,16,Won,2017-01-20,2017-03-06,56.0
ZE7ILYKB,27,2,50,Won,2017-01-20,2017-05-03,5508.0
SRFVQ0HG,5,6,11,Lost,2017-01-20,2017-03-24,0.0
D7H1EGS9,33,1,47,Lost,2017-01-20,2017-03-20,0.0
1DDW2GQW,1,4,9,Lost,2017-01-21,2017-03-09,0.0
PMEENWD5,13,2,29,Engaging,2017-01-21,,
WPGTHV8V,10,1,59,Won,2017-01-21,2017-03-19,657.0
Z1WLLL1H,32,1,,Engaging,2017-01-21,,
6GNJMYMO,32,2,41,Lost,2017-01-21,2017-05-05,0.0
GWAT8UWK,4,1,62,Won,2017-01-21,2017-03-25,638.0
ETZKANFZ,27,1,,Engaging,2017-01-21,,
IZD69C5Q,7,3,3,Won,2017-01-21,2017-06-06,41.0
QFU565JJ,14,5,37,Won,2017-01-21,2017-05-07,5582.0
Z5BCBTAO,3,3,45,Won,2017-01-21,2017-05-20,60.0
2KKRRM1G,33,6,79,Won,2017-01-21,2017-05-03,1036.0
RLUGVSNV,10,6,25,Won,2017-01-22,2017-05-12,943.0
ZKSJ1DOK,28,1,42,Won,2017-01-22,2017-06-07,581.0
K8RQWTP4,6,3,11,Lost,2017-01-22,2017-05-15,0.0
RSZC6BMW,5,1,72,Won,2017-01-22,2017-05-07,538.0
O7YNBRX0,21,6,18,Won,2017-01-22,2017-03-28,1100.0
PK1PS0KR,14,4,,Engaging,2017-01-22,,
AAYV8GV4,1,4,38,Lost,2017-01-23,2017-05-05,0.0
EDEBWIOX,2,4,23,Lost,2017-01-23,2017-05-28,0.0
VAH6Y3F6,6,6,36,Won,2017-01-23,2017-05-17,1039.0
4U431MNA,4,3,15,Lost,2017-01-23,2017-05-11,0.0
5HKAT5GS,21,6,74,Won,2017-01-23,2017-05-10,1076.0
F5VDTC4M,25,3,44,Lost,2017-01-23,2017-05-06,0.0
UO4KXDBC,25,3,58,Lost,2017-01-23,2017-05-23,0.0
TBIW957T,3,3,60,Won,2017-01-23,2017-03-16,53.0
MSEIIH95,3,4,67,Won,2017-01-23,2017-03-23,3046.0
RPONINLM,24,6,,Engaging,2017-01-23,,
V4324HG4,12,3,1,Lost,2017-01-23,2017-05-06,0.0
N852D2Z8,33,1,61,Lost,2017-01-23,2017-03-30,0.0
CF1CSNPX,18,2,42,Won,2017-01-24,2017-03-31,5140.0
NOXNFJ2L,10,6,76,Won,2017-01-24,2017-05-17,1067.0
F569KUVC,32,1,,Engaging,2017-01-24,,
PKDJTR06,32,6,35,Engaging,2017-01-24,,
VYPYVO8V,24,1,,Engaging,2017-01-24,,
3LJAJVHR,19,2,53,Lost,2017-01-25,2017-05-29,0.0
NN6CSUWT,18,6,81,Won,2017-01-25,2017-03-21,1065.0
X69POZIN,31,1,47,Won,2017-01-25,2017-05-06,481.0
4FAEDB16,27,1,41,Lost,2017-01-25,2017-05-22,0.0
CPGCT81C,34,1,14,Won,2017-01-25,2017-03-06,499.0
TK9T01QM,21,2,1,Lost,2017-01-25,2017-05-07,0.0
P13DDOTM,14,3,5,Won,2017-01-25,2017-03-08,59.0
1PN7TVPX,24,3,36,Lost,2017-01-25,2017-05-01,0.0
9ZKORPL2,12,3,37,Won,2017-01-25,2017-05-09,45.0
1D54L027,16,4,,Engaging,2017-01-25,,
1ZCOKNNI,33,2,65,Won,2017-01-25,2017-05-14,5743.0
BVYMJ6TD,19,5,75,Won,2017-01-26,2017-05-13,6117.0
W5ADQ9SH,10,2,16,Lost,2017-01-26,2017-05-26,0.0
VXX8GJGY,20,6,71,Won,2017-01-26,2017-03-19,1158.0
ES9L0DXE,15,3,43,Won,2017-01-26,2017-05-22,59.0
AANB25RH,32,6,14,Lost,2017-01-26,2017-05-24,0.0
36PTGLTW,34,4,77,Won,2017-01-26,2017-03-24,3106.0
6WTNSL1T,25,4,51,Won,2017-01-26,2017-03-19,2982.0
PV1DISEC,33,5,36,Won,2017-01-26,2017-03-16,6101.0
S6BG03TB,1,5,73,Won,2017-01-27,2017-05-08,5883.0
2YOW2BI0,13,5,78,Won,2017-01-27,2017-05-22,5051.0
IQ9KYZCG,10,6,67,Won,2017-01-27,2017-05-11,1155.0
AWDOKG69,15,1,7,Lost,2017-01-27,2017-05-10,0.0
C4AFMVFM,30,5,10,Won,2017-01-27,2017-03-06,5616.0
WK6ERCGR,30,5,31,Won,2017-01-27,2017-06-06,5116.0
64DJ954O,31,6,12,Won,2017-01-27,2017-03-30,1136.0
84V18DBW,1,6,23,Won,2017-01-28,2017-06-01,1216.0
WFY0S4WW,1,6,36,Won,2017-01-28,2017-05-02,1089.0
HA1KXAIS,19,4,12,Won,2017-01-28,2017-06-04,3908.0
CENVLTFH,13,6,72,Engaging,2017-01-28,,
EAYD98X2,10,2,19,Lost,2017-01-28,2017-05-27,0.0
YR4W59KS,10,2,23,Lost,2017-01-28,2017-05-18,0.0
SNFW1FD7,10,4,68,Won,2017-01-28,2017-05-07,3369.0
4NGSQODD,30,2,6,Engaging,2017-01-28,,
2EOF1QCY,30,5,41,Won,2017-01-28,2017-05-20,5259.0
5BE27MLY,34,2,,Engaging,2017-01-28,,
O5O4ZAAC,34,6,79,Lost,2017-01-28,2017-05-08,0.0
YBAKNQ8Z,21,4,8,Lost,2017-01-28,2017-03-30,0.0
N5UIZYIV,33,3,45,Engaging,2017-01-28,,
QY6HCHDH,1,3,12,Won,2017-01-29,2017-05-25,52.0
CZ3XOD03,22,5,1,Won,2017-01-29,2017-05-11,5772.0
LQ44KCMI,19,2,74,Lost,2017-01-29,2017-03-13,0.0
WVJBVA61,2,4,16,Won,2017-01-29,2017-03-21,3496.0
MV9AO6WU,28,4,24,Won,2017-01-29,2017-03-12,3602.0
VS2G74XQ,15,3,80,Won,2017-01-29,2017-03-09,57.0
Q37IWCG1,8,3,25,Won,2017-01-29,2017-05-11,51.0
CUR03RXO,26,4,65,Won,2017-01-29,2017-06-14,3689.0
81APSLDP,30,6,77,Won,2017-01-29,2017-05-03,1170.0
RBXWRHBJ,6,1,60,Lost,2017-01-29,2017-03-06,0.0
G2GU9DYX,6,2,57,Won,2017-01-29,2017-05-06,4736.0
KBR253C0,32,4,,Engaging,2017-01-29,,
379DUF2N,27,1,,Engaging,2017-01-29,,
67IKZGGJ,34,6,,Engaging,2017-01-29,,
05DTWSVC,9,3,28,Lost,2017-01-29,2017-05-05,0.0
2YQHHWJ3,3,3,85,Lost,2017-01-29,2017-05-22,0.0
ZW58VIDI,24,3,35,Won,2017-01-29,2017-05-25,64.0
Q7IIF1IP,24,3,41,Won,2017-01-29,2017-06-05,55.0
AALARPLH,24,4,32,Won,2017-01-29,2017-03-13,2970.0
8YIANRVX,33,2,,Engaging,2017-01-29,,
5FFY13G5,2,3,62,Lost,2017-01-30,2017-05-19,0.0
01X8H9SO,13,2,8,Won,2017-01-30,2017-05-13,5035.0
VLADQZ43,10,2,16,Lost,2017-01-30,2017-05-31,0.0
N9VYMV3W,10,2,25,Won,2017-01-30,2017-03-10,4774.0
A7SA2L21,28,7,,Engaging,2017-01-30,,
2FTB6A7I,30,5,42,Won,2017-01-30,2017-05-16,5390.0
7V9A9TXZ,7,6,11,Won,2017-01-30,2017-06-06,1190.0
HWDRCUYU,5,5,3,Won,2017-01-30,2017-05-14,5755.0
GFV4W89I,25,2,61,Won,2017-01-30,2017-06-13,4933.0
7A4AC5BC,3,4,59,Won,2017-01-30,2017-06-04,3642.0
3B6HWK65,24,3,6,Lost,2017-01-30,2017-05-07,0.0
A3BK99P6,19,4,42,Won,2017-01-31,2017-03-17,2923.0
9W7PFSNX,13,1,,Engaging,2017-01-31,,
XYLNH45V,18,6,81,Engaging,2017-01-31,,
GVBWTDI3,18,6,,Engaging,2017-01-31,,
NY21X16G,10,2,85,Won,2017-01-31,2017-03-10,5035.0
O5BC64NW,34,2,83,Lost,2017-01-31,2017-05-26,0.0
4DW2FDX4,3,3,15,Won,2017-01-31,2017-05-20,54.0
A66X4Q2J,3,3,45,Won,2017-01-31,2017-05-01,54.0
VFEV5XBS,12,6,,Engaging,2017-01-31,,
IT9YW5RP,16,1,37,Won,2017-01-31,2017-05-26,592.0
7IZ2GMYK,10,1,72,Won,2017-02-01,2017-05-16,640.0
TTY0X4TG,10,2,19,Won,2017-02-01,2017-05-05,5127.0
L8D22SSW,10,4,3,Won,2017-02-01,2017-06-17,3822.0
ZDDZ64A2,8,4,19,Lost,2017-02-01,2017-06-17,0.0
RDJFZGM9,32,3,6,Lost,2017-02-01,2017-06-13,0.0
4563ENEB,4,1,30,Won,2017-02-01,2017-05-02,574.0
4WP0VJAS,4,4,11,Won,2017-02-01,2017-06-18,2525.0
60UOBOEM,25,7,34,Won,2017-02-01,2017-06-07,30288.0
AJZB6F22,24,5,32,Lost,2017-02-01,2017-05-18,0.0
W4K39GNG,33,1,61,Lost,2017-02-01,2017-03-29,0.0
VN8LKQN3,22,6,,Engaging,2017-02-02,,
IXOHJYRM,28,7,10,Lost,2017-02-02,2017-05-09,0.0
RMNHSNW9,28,3,42,Lost,2017-02-02,2017-05-01,0.0
QPFNQYMV,8,4,38,Won,2017-02-02,2017-05-14,3581.0
D77SFTS4,6,6,76,Lost,2017-02-02,2017-03-12,0.0
ZHY9C8OO,32,6,,Engaging,2017-02-02,,
WRBWZRFD,9,2,13,Lost,2017-02-02,2017-05-05,0.0
031BBF1I,3,3,23,Won,2017-02-02,2017-03-30,54.0
H2MC2E7K,24,6,12,Engaging,2017-02-02,,
O11S2R63,22,6,44,Won,2017-02-03,2017-06-03,1121.0
G13DD850,19,1,63,Won,2017-02-03,2017-06-04,477.0
WZU2OHYU,13,1,12,Won,2017-02-03,2017-05-05,515.0
HVODWXRO,18,3,26,Lost,2017-02-03,2017-05-01,0.0
N3JIVUNY,20,4,74,Lost,2017-02-03,2017-05-11,0.0
RGCH6CUF,26,6,32,Won,2017-02-03,2017-06-20,975.0
JX7WZ9UP,26,4,70,Won,2017-02-03,2017-05-01,3376.0
FDCEBWRI,30,1,21,Won,2017-02-03,2017-03-12,458.0
ZL6TJDPG,6,1,29,Lost,2017-02-03,2017-05-16,0.0
DWBSHB8M,32,1,31,Lost,2017-02-03,2017-05-23,0.0
0AJ6LTZ0,32,1,31,Won,2017-02-03,2017-03-14,622.0
SVMB8M7E,32,1,47,Won,2017-02-03,2017-06-09,441.0
6AWEAWCM,31,2,44,Lost,2017-02-03,2017-05-15,0.0
4Q4NBPD6,7,1,59,Won,2017-02-03,2017-05-21,538.0
K8VSDOP8,34,5,32,Won,2017-02-03,2017-03-29,4667.0
YNP9PI1X,9,6,11,Won,2017-02-03,2017-06-15,1018.0
3XVY4LEU,21,2,7,Won,2017-02-03,2017-05-09,4671.0
OCGXWE8H,24,3,,Engaging,2017-02-03,,
8K1OGB0R,12,2,8,Won,2017-02-03,2017-05-16,4634.0
RTKUPEX7,33,6,41,Lost,2017-02-03,2017-06-10,0.0
QQDO45YR,2,4,76,Won,2017-02-04,2017-05-09,3470.0
USVLKDF4,13,1,19,Engaging,2017-02-04,,
HT25XIAV,18,6,63,Lost,2017-02-04,2017-05-18,0.0
88KUDE6J,20,5,1,Won,2017-02-04,2017-05-30,5366.0
AOOD3MWW,8,6,60,Lost,2017-02-04,2017-05-26,0.0
JCPQZ2SN,26,6,10,Engaging,2017-02-04,,
HZIU2NOT,31,5,,Engaging,2017-02-04,,
RZ2PUH86,31,1,34,Won,2017-02-04,2017-05-17,582.0
GLVSDQQT,31,1,70,Won,2017-02-04,2017-05-02,583.0
107BPCAS,9,1,15,Lost,2017-02-04,2017-05-16,0.0
OCLEO3CD,24,5,21,Won,2017-02-04,2017-05-19,6079.0
FTVCNH87,33,6,21,Lost,2017-02-04,2017-05-07,0.0
GQCRMEIL,33,6,44,Won,2017-02-04,2017-06-02,1068.0
UK2JIE61,1,3,9,Won,2017-02-05,2017-05-04,55.0
YM8DBAFV,19,1,69,Engaging,2017-02-05,,
AEDL7EC6,19,4,80,Lost,2017-02-05,2017-05-02,0.0
OV5X3O5I,19,1,2,Won,2017-02-05,2017-03-27,493.0
MMWX1A4H,10,6,59,Lost,2017-02-05,2017-06-20,0.0
LSVMMUJ0,10,2,12,Won,2017-02-05,2017-03-25,5559.0
RP7KA6HS,28,3,49,Engaging,2017-02-05,,
97KFQSX1,28,4,61,Won,2017-02-05,2017-05-09,3351.0
08APB75Q,4,1,39,Won,2017-02-05,2017-05-13,501.0
P9PFSLS6,34,3,,Engaging,2017-02-05,,
6RL97BR9,5,3,38,Lost,2017-02-05,2017-05-08,0.0
TPVFA5B8,21,1,49,Won,2017-02-05,2017-05-07,532.0
FHLOUD3V,24,3,65,Lost,2017-02-05,2017-05-24,0.0
4E01ALB0,24,4,33,Won,2017-02-05,2017-05-04,3103.0
E4THD359,16,1,,Engaging,2017-02-05,,
K4HVGBVH,13,5,27,Won,2017-02-06,2017-05-22,5505.0
6VIK2VX8,26,3,39,Engaging,2017-02-06,,
30R81VZX,32,2,83,Engaging,2017-02-06,,
XDLQ71X4,32,6,79,Lost,2017-02-06,2017-05-22,0.0
TH9RV79M,34,3,,Engaging,2017-02-06,,
L33YUX9V,5,6,57,Won,2017-02-06,2017-05-15,1068.0
QT7LRWTN,24,4,10,Won,2017-02-06,2017-05-04,3357.0
Q1JKHY7H,12,3,49,Lost,2017-02-06,2017-05-06,0.0
BY0O646G,33,1,65,Lost,2017-02-06,2017-05-27,0.0
5831YZMT,33,1,24,Won,2017-02-06,2017-06-23,532.0
7VOW7BUJ,19,2,,Engaging,2017-02-07,,
2J5E145N,18,2,,Engaging,2017-02-07,,
AZUBCO7L,18,4,12,Lost,2017-02-07,2017-05-06,0.0
FOWAY95L,10,5,25,Won,2017-02-07,2017-05-05,5786.0
YFB7Y92U,28,7,,Engaging,2017-02-07,,
KGZL60NI,26,6,65,Lost,2017-02-07,2017-05-11,0.0
SRZMNS79,6,6,68,Won,2017-02-07,2017-05-19,1131.0
S6645YWA,32,1,79,Engaging,2017-02-07,,
B5A1BERF,32,2,74,Engaging,2017-02-07,,
0XMB83YO,32,5,61,Won,2017-02-07,2017-05-15,5401.0
4TEO0LE1,7,6,45,Won,2017-02-07,2017-03-28,1062.0
IEAPJ5X1,34,6,,Engaging,2017-02-07,,
5P82H5AA,21,4,84,Won,2017-02-07,2017-03-23,3695.0
BN8UTT8O,14,3,12,Lost,2017-02-07,2017-06-04,0.0
V751HK8R,3,3,23,Won,2017-02-07,2017-06-03,60.0
H4TBCR80,24,2,34,Lost,2017-02-07,2017-05-28,0.0
QWL218JV,24,4,64,Won,2017-02-07,2017-06-13,2919.0
L2S4T3VA,19,5,,Engaging,2017-02-08,,
AF8NG5JC,19,3,3,Engaging,2017-02-08,,
IVJP36UT,19,4,,Engaging,2017-02-08,,
12M4HB7G,19,1,56,Won,2017-02-08,2017-05-01,623.0
1XVTUE5J,13,3,74,Lost,2017-02-08,2017-03-31,0.0
3VKO28KR,10,4,62,Lost,2017-02-08,2017-05-04,0.0
9A9E1KPG,28,1,28,Engaging,2017-02-08,,
5IES0B4B,30,3,61,Won,2017-02-08,2017-05-04,49.0
HUFYU0AT,6,1,66,Lost,2017-02-08,2017-05-24,0.0
GMI6XZ4O,6,1,11,Won,2017-02-08,2017-05-04,612.0
TF19VML9,32,6,,Engaging,2017-02-08,,
YOQCQ4UO,32,1,36,Won,2017-02-08,2017-03-18,534.0
KOZTDBJ5,32,6,12,Won,2017-02-08,2017-06-07,1103.0
ZHXIDZNI,31,2,,Engaging,2017-02-08,,
8NMPO9K3,4,1,13,Won,2017-02-08,2017-05-10,582.0
PU7GV4MK,7,4,12,Lost,2017-02-08,2017-05-13,0.0
RCQDGE4W,7,5,9,Won,2017-02-08,2017-05-04,6292.0
ZT832XIR,9,3,25,Lost,2017-02-08,2017-06-25,0.0
I995O4XJ,25,3,34,Won,2017-02-08,2017-05-24,63.0
EOXZGSX9,3,4,29,Won,2017-02-08,2017-05-13,3522.0
PW5OGY78,24,3,44,Lost,2017-02-08,2017-05-29,0.0
NJCSG7MX,24,1,54,Won,2017-02-08,2017-05-04,532.0
ZYRF768H,12,3,40,Lost,2017-02-08,2017-05-04,0.0
5Q8BQ64R,16,4,43,Won,2017-02-08,2017-05-22,3645.0
ZNNBFAKF,33,2,79,Lost,2017-02-08,2017-05-10,0.0
L47EPGVT,1,5,30,Won,2017-02-09,2017-03-01,4760.0
9GENDMWA,13,1,2,Won,2017-02-09,2017-05-25,603.0
DHACLHPS,18,1,5,Lost,2017-02-09,2017-05-22,0.0
GKLE0CDI,18,4,80,Won,2017-02-09,2017-03-02,3249.0
E9DJS1D8,10,2,19,Lost,2017-02-09,2017-03-17,0.0
22ZJM20V,10,2,67,Lost,2017-02-09,2017-05-18,0.0
C47Z92AG,10,2,85,Lost,2017-02-09,2017-05-09,0.0
XT9YNOV2,20,5,1,Won,2017-02-09,2017-06-11,5724.0
TMZQX7F8,26,6,34,Lost,2017-02-09,2017-05-02,0.0
5JHSTFEZ,26,6,54,Lost,2017-02-09,2017-05-11,0.0
BAOSO1I2,31,1,22,Won,2017-02-09,2017-05-02,516.0
